Gene ID	Locus Type	Locus Tag	Gene Product Name	Start Coord	End Coord	Strand	
3300049256 assembled Ga0508132_00003_186076_186597	CDS	null	uncharacterized protein YqgC (DUF456 family)	186076	186597	-	
3300049256 assembled Ga0508132_00003_18654_19742	CDS	null	nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase	18654	19742	-	
3300049256 assembled Ga0508132_00003_186721_187851	CDS	null	phosphoribosylamine--glycine ligase	186721	187851	-	
3300049256 assembled Ga0508132_00003_188028_189566	CDS	null	phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase	188028	189566	-	
3300049256 assembled Ga0508132_00003_189579_190196	CDS	null	phosphoribosylglycinamide formyltransferase-1	189579	190196	-	
3300049256 assembled Ga0508132_00003_190189_191241	CDS	null	phosphoribosylformylglycinamidine cyclo-ligase	190189	191241	-	
3300049256 assembled Ga0508132_00003_191226_192731	CDS	null	amidophosphoribosyltransferase	191226	192731	-	
3300049256 assembled Ga0508132_00003_192732_193439	CDS	null	phosphoribosylaminoimidazole-succinocarboxamide synthase	192732	193439	-	
3300049256 assembled Ga0508132_00003_193464_193940	CDS	null	5-(carboxyamino)imidazole ribonucleotide mutase	193464	193940	-	
3300049256 assembled Ga0508132_00003_194070_195545	CDS	null	AGZA family xanthine/uracil permease-like MFS transporter	194070	195545	-	
3300049256 assembled Ga0508132_00003_195893_197434	CDS	null	GMP synthase (glutamine-hydrolysing)	195893	197434	-	
3300049256 assembled Ga0508132_00003_19739_20827	CDS	null	nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase	19739	20827	-	
3300049256 assembled Ga0508132_00003_197611_198327	CDS	null	polysaccharide deacetylase family sporulation protein PdaB	197611	198327	-	
3300049256 assembled Ga0508132_00003_198493_200130	CDS	null	chaperonin GroEL	198493	200130	-	
3300049256 assembled Ga0508132_00003_200149_200433	CDS	null	chaperonin GroES	200149	200433	-	
3300049256 assembled Ga0508132_00003_200690_201283	CDS	null	uncharacterized membrane protein YpjA	200690	201283	-	
3300049256 assembled Ga0508132_00003_201287_201775	CDS	null	acetyltransferase-like isoleucine patch superfamily enzyme	201287	201775	-	
3300049256 assembled Ga0508132_00003_201801_202334	CDS	null	response regulator NasT	201801	202334	-	
3300049256 assembled Ga0508132_00003_202386_203816	CDS	null	two-component sensor histidine kinase/PAS domain-containing protein	202386	203816	-	
3300049256 assembled Ga0508132_00003_203877_205100	CDS	null	NifB/MoaA-like Fe-S oxidoreductase	203877	205100	-	
3300049256 assembled Ga0508132_00003_205371_206360	CDS	null	N6-L-threonylcarbamoyladenine synthase	205371	206360	-	
3300049256 assembled Ga0508132_00003_206487_206687	CDS	null	hypothetical protein	206487	206687	+	
3300049256 assembled Ga0508132_00003_206812_207264	CDS	null	ribosomal-protein-alanine N-acetyltransferase	206812	207264	-	
3300049256 assembled Ga0508132_00003_207261_207920	CDS	null	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB	207261	207920	-	
3300049256 assembled Ga0508132_00003_207901_208419	CDS	null	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE	207901	208419	-	
3300049256 assembled Ga0508132_00003_208431_209420	CDS	null	thiamine-monophosphate kinase	208431	209420	-	
3300049256 assembled Ga0508132_00003_209577_211127	CDS	null	transcriptional regulator of aroF, aroG, tyrA and aromatic amino acid transport	209577	211127	+	
3300049256 assembled Ga0508132_00003_211145_212257	CDS	null	alanine racemase	211145	212257	+	
3300049256 assembled Ga0508132_00003_21146_21712	CDS	null	hypothetical protein	21146	21712	-	
3300049256 assembled Ga0508132_00003_212350_213360	CDS	null	uncharacterized protein (TIGR00266 family)	212350	213360	+	
3300049256 assembled Ga0508132_00003_213396_214697	CDS	null	phosphomethylpyrimidine synthase	213396	214697	-	
3300049256 assembled Ga0508132_00003_214913_215491	CDS	null	spore germination protein GerM	214913	215491	-	
3300049256 assembled Ga0508132_00003_215491_216612	CDS	null	N-acetylmuramoyl-L-alanine amidase	215491	216612	-	
3300049256 assembled Ga0508132_00003_216816_217037	CDS	null	hypothetical protein	216816	217037	-	
3300049256 assembled Ga0508132_00003_217041_217931	CDS	null	competence protein ComEC	217041	217931	-	
3300049256 assembled Ga0508132_00003_217984_218334	CDS	null	mRNA interferase MazF	217984	218334	-	
3300049256 assembled Ga0508132_00003_218336_218635	CDS	null	CopG family transcriptional regulator/antitoxin EndoAI	218336	218635	-	
3300049256 assembled Ga0508132_00003_218797_220377	CDS	null	NAD(P)H-hydrate epimerase	218797	220377	-	
3300049256 assembled Ga0508132_00003_220358_220756	CDS	null	holo-[acyl-carrier protein] synthase	220358	220756	-	
3300049256 assembled Ga0508132_00003_220881_221231	CDS	null	hypothetical protein	220881	221231	-	
3300049256 assembled Ga0508132_00003_221315_222784	CDS	null	PAS domain S-box-containing protein	221315	222784	+	
3300049256 assembled Ga0508132_00003_222847_223872	CDS	null	spore photoproduct lyase	222847	223872	-	
3300049256 assembled Ga0508132_00003_224019_224492	CDS	null	hypothetical protein	224019	224492	+	
3300049256 assembled Ga0508132_00003_22431_24269	CDS	null	NAD+ synthase (glutamine-hydrolysing)	22431	24269	+	
3300049256 assembled Ga0508132_00003_224524_225780	CDS	null	molybdopterin molybdotransferase	224524	225780	-	
3300049256 assembled Ga0508132_00003_225914_226102	CDS	null	small acid-soluble spore protein F (minor alpha/beta-type SASP)	225914	226102	+	
3300049256 assembled Ga0508132_00003_226336_227223	CDS	null	methyltransferase (TIGR00027 family)	226336	227223	+	
3300049256 assembled Ga0508132_00003_227631_228710	CDS	null	HD-GYP domain-containing protein (c-di-GMP phosphodiesterase class II)	227631	228710	+	
3300049256 assembled Ga0508132_00003_228862_229509	CDS	null	hypothetical protein	228862	229509	+	
3300049256 assembled Ga0508132_00003_229588_230079	CDS	null	ferritin	229588	230079	-	
3300049256 assembled Ga0508132_00003_230178_232232	CDS	null	uncharacterized protein YyaL (SSP411 family)	230178	232232	-	
3300049256 assembled Ga0508132_00003_232602_233765	CDS	null	superfamily II DNA/RNA helicase	232602	233765	-	
3300049256 assembled Ga0508132_00003_234072_234392	CDS	null	hypothetical protein	234072	234392	+	
3300049256 assembled Ga0508132_00003_234537_235106	CDS	null	flavin reductase (DIM6/NTAB) family NADH-FMN oxidoreductase RutF	234537	235106	-	
3300049256 assembled Ga0508132_00003_235575_236774	CDS	null	DNA-binding transcriptional MocR family regulator	235575	236774	-	
3300049256 assembled Ga0508132_00003_237040_237750	CDS	null	exodeoxyribonuclease-3	237040	237750	-	
3300049256 assembled Ga0508132_00003_237895_238449	CDS	null	uncharacterized membrane protein	237895	238449	-	
3300049256 assembled Ga0508132_00003_238738_239112	CDS	null	predicted enzyme related to lactoylglutathione lyase	238738	239112	-	
3300049256 assembled Ga0508132_00003_239275_240015	CDS	null	enoyl-CoA hydratase	239275	240015	-	
3300049256 assembled Ga0508132_00003_240119_240544	CDS	null	DNA-binding MarR family transcriptional regulator	240119	240544	-	
3300049256 assembled Ga0508132_00003_240787_241677	CDS	null	AraC family transcriptional regulator	240787	241677	-	
3300049256 assembled Ga0508132_00003_241719_242954	CDS	null	3-oxoacyl-[acyl-carrier-protein] synthase II	241719	242954	-	
3300049256 assembled Ga0508132_00003_24290_25180	CDS	null	radical SAM superfamily enzyme YgiQ (UPF0313 family)	24290	25180	+	
3300049256 assembled Ga0508132_00003_243149_243448	CDS	null	quinol monooxygenase YgiN	243149	243448	-	
3300049256 assembled Ga0508132_00003_243480_244295	CDS	null	AraC-like DNA-binding protein	243480	244295	-	
3300049256 assembled Ga0508132_00003_244390_245559	CDS	null	FSR family fosmidomycin resistance protein-like MFS transporter	244390	245559	-	
3300049256 assembled Ga0508132_00003_245593_245958	CDS	null	DNA-binding PadR family transcriptional regulator	245593	245958	-	
3300049256 assembled Ga0508132_00003_246234_246722	CDS	null	N-acetylglutamate synthase-like GNAT family acetyltransferase	246234	246722	-	
3300049256 assembled Ga0508132_00003_246755_247219	CDS	null	DNA-binding MarR family transcriptional regulator	246755	247219	-	
3300049256 assembled Ga0508132_00003_247351_248715	CDS	null	putative MATE family efflux protein	247351	248715	-	
3300049256 assembled Ga0508132_00003_248791_248931	CDS	null	hypothetical protein	248791	248931	-	
3300049256 assembled Ga0508132_00003_249165_250568	CDS	null	APA family basic amino acid/polyamine antiporter	249165	250568	-	
3300049256 assembled Ga0508132_00003_250987_251646	CDS	null	tetratricopeptide (TPR) repeat protein	250987	251646	-	
3300049256 assembled Ga0508132_00003_251899_252402	CDS	null	predicted cupin superfamily sugar epimerase	251899	252402	+	
3300049256 assembled Ga0508132_00003_252512_253087	CDS	null	DNA polymerase	252512	253087	-	
3300049256 assembled Ga0508132_00003_25284_26054	CDS	null	epoxyqueuosine reductase QueG	25284	26054	-	
3300049256 assembled Ga0508132_00003_253240_253338	CDS	null	hypothetical protein	253240	253338	-	
3300049256 assembled Ga0508132_00003_253357_254394	CDS	null	spore germination protein YaaH	253357	254394	-	
3300049256 assembled Ga0508132_00003_254413_256284	CDS	null	hypothetical protein	254413	256284	-	
3300049256 assembled Ga0508132_00003_256284_258188	CDS	null	hyaluronan synthase	256284	258188	-	
3300049256 assembled Ga0508132_00003_258185_260824	CDS	null	peptidoglycan/xylan/chitin deacetylase (PgdA/CDA1 family)	258185	260824	-	
3300049256 assembled Ga0508132_00003_260841_262166	CDS	null	UDP-N-acetyl-D-galactosamine dehydrogenase	260841	262166	-	
3300049256 assembled Ga0508132_00003_26118_26615	CDS	null	phosphinothricin acetyltransferase	26118	26615	-	
3300049256 assembled Ga0508132_00003_262188_263639	CDS	null	hypothetical protein	262188	263639	-	
3300049256 assembled Ga0508132_00003_264008_264931	CDS	null	DNA-binding transcriptional LysR family regulator	264008	264931	-	
3300049256 assembled Ga0508132_00003_264971_266281	CDS	null	amino acid efflux transporter	264971	266281	+	
3300049256 assembled Ga0508132_00003_266339_267487	CDS	null	predicted aldo/keto reductase-like oxidoreductase	266339	267487	-	
3300049256 assembled Ga0508132_00003_26701_27054	CDS	null	hypothetical protein	26701	27054	-	
3300049256 assembled Ga0508132_00003_267565_267873	CDS	null	DNA-binding transcriptional ArsR family regulator	267565	267873	-	
3300049256 assembled Ga0508132_00003_268138_268962	CDS	null	non-heme chloroperoxidase	268138	268962	+	
3300049256 assembled Ga0508132_00003_268899_269123	CDS	null	hypothetical protein	268899	269123	-	
3300049256 assembled Ga0508132_00003_269098_270111	CDS	null	diguanylate cyclase (GGDEF)-like protein/PAS domain S-box-containing protein	269098	270111	-	
3300049256 assembled Ga0508132_00003_270226_270384	CDS	null	hypothetical protein	270226	270384	-	
3300049256 assembled Ga0508132_00003_270522_271277	CDS	null	serine/threonine protein kinase	270522	271277	-	
3300049256 assembled Ga0508132_00003_27070_28584	CDS	null	hypothetical protein	27070	28584	-	
3300049256 assembled Ga0508132_00003_271303_271458	CDS	null	hypothetical protein	271303	271458	+	
3300049256 assembled Ga0508132_00003_271687_272616	CDS	null	cation diffusion facilitator family transporter	271687	272616	-	
3300049256 assembled Ga0508132_00003_272876_273103	CDS	null	hypothetical protein	272876	273103	-	
3300049256 assembled Ga0508132_00003_273437_275023	CDS	null	PAS domain S-box-containing protein	273437	275023	+	
3300049256 assembled Ga0508132_00003_275247_276419	CDS	null	hypothetical protein	275247	276419	+	
3300049256 assembled Ga0508132_00003_276684_277280	CDS	null	hypothetical protein	276684	277280	-	
3300049256 assembled Ga0508132_00003_277442_277729	CDS	null	hypothetical protein	277442	277729	-	
3300049256 assembled Ga0508132_00003_278084_278821	CDS	null	glyoxylase-like metal-dependent hydrolase (beta-lactamase superfamily II)	278084	278821	+	
3300049256 assembled Ga0508132_00003_278898_280364	CDS	null	long-chain acyl-CoA synthetase	278898	280364	-	
3300049256 assembled Ga0508132_00003_280498_281259	CDS	null	epoxyqueuosine reductase QueG	280498	281259	-	
3300049256 assembled Ga0508132_00003_281293_281718	CDS	null	quercetin dioxygenase-like cupin family protein	281293	281718	-	
3300049256 assembled Ga0508132_00003_281821_282213	CDS	null	DNA-binding MarR family transcriptional regulator	281821	282213	-	
3300049256 assembled Ga0508132_00003_282411_282872	CDS	null	PhnB protein	282411	282872	-	
3300049256 assembled Ga0508132_00003_283072_283749	CDS	null	DNA-binding response OmpR family regulator	283072	283749	+	
3300049256 assembled Ga0508132_00003_283749_285116	CDS	null	signal transduction histidine kinase	283749	285116	+	
3300049256 assembled Ga0508132_00003_285260_285823	CDS	null	Spy/CpxP family protein refolding chaperone	285260	285823	+	
3300049256 assembled Ga0508132_00003_285878_286549	CDS	null	hypothetical protein	285878	286549	+	
3300049256 assembled Ga0508132_00003_286930_287097	CDS	null	hypothetical protein	286930	287097	-	
3300049256 assembled Ga0508132_00003_28709_29887	CDS	null	cyclopropane-fatty-acyl-phospholipid synthase	28709	29887	-	
3300049256 assembled Ga0508132_00003_287187_288263	CDS	null	serine protease Do	287187	288263	-	
3300049256 assembled Ga0508132_00003_288488_289573	CDS	null	predicted Zn-dependent protease	288488	289573	-	
3300049256 assembled Ga0508132_00003_289931_291094	CDS	null	MFS family permease	289931	291094	+	
3300049256 assembled Ga0508132_00003_291223_291783	CDS	null	multimeric flavodoxin WrbA	291223	291783	+	
3300049256 assembled Ga0508132_00003_292189_292265	tRNA	null	tRNA_Gln_CTG	292189	292265	+	
3300049256 assembled Ga0508132_00003_292268_292342	tRNA	null	tRNA_Lys_CTT	292268	292342	+	
3300049256 assembled Ga0508132_00003_292487_293902	CDS	null	short-chain fatty acids transporter	292487	293902	-	
3300049256 assembled Ga0508132_00003_293922_294089	CDS	null	uncharacterized C2H2 Zn-finger protein	293922	294089	-	
3300049256 assembled Ga0508132_00003_294122_294970	CDS	null	uncharacterized protein (DUF849 family)	294122	294970	-	
3300049256 assembled Ga0508132_00003_294995_295927	CDS	null	3-hydroxybutyryl-CoA dehydrogenase	294995	295927	-	
3300049256 assembled Ga0508132_00003_296146_298314	CDS	null	transcriptional regulator with PAS, ATPase and Fis domain	296146	298314	-	
3300049256 assembled Ga0508132_00003_298333_298962	CDS	null	ABC-type bacteriocin/lantibiotic exporter with double-glycine peptidase domain	298333	298962	-	
3300049256 assembled Ga0508132_00003_299133_299750	CDS	null	undecaprenyl-diphosphatase	299133	299750	+	
3300049256 assembled Ga0508132_00003_299924_300757	CDS	null	NAD+ diphosphatase	299924	300757	-	
3300049256 assembled Ga0508132_00003_300868_301233	CDS	null	mannose-6-phosphate isomerase-like protein (cupin superfamily)	300868	301233	-	
3300049256 assembled Ga0508132_00003_301236_301937	CDS	null	epoxyqueuosine reductase QueG	301236	301937	-	
3300049256 assembled Ga0508132_00003_302075_302989	CDS	null	DNA-binding transcriptional LysR family regulator	302075	302989	+	
3300049256 assembled Ga0508132_00003_302990_303577	CDS	null	transcriptional regulator GlxA family with amidase domain	302990	303577	+	
3300049256 assembled Ga0508132_00003_303628_304233	CDS	null	ATP-dependent Clp protease protease subunit	303628	304233	-	
3300049256 assembled Ga0508132_00003_304552_304653	CDS	null	hypothetical protein	304552	304653	-	
3300049256 assembled Ga0508132_00003_304743_305504	CDS	null	multimeric flavodoxin WrbA	304743	305504	-	
3300049256 assembled Ga0508132_00003_30487_31608	CDS	null	polyhydroxyalkanoate synthase	30487	31608	-	
3300049256 assembled Ga0508132_00003_305673_306983	CDS	null	acetyl-CoA C-acetyltransferase	305673	306983	-	
3300049256 assembled Ga0508132_00003_307234_308676	CDS	null	transcriptional regulator with PAS, ATPase and Fis domain	307234	308676	-	
3300049256 assembled Ga0508132_00003_309142_310527	CDS	null	uncharacterized FAD-dependent dehydrogenase	309142	310527	+	
3300049256 assembled Ga0508132_00003_310700_312256	CDS	null	DHA2 family multidrug resistance protein	310700	312256	+	
3300049256 assembled Ga0508132_00003_312377_312928	CDS	null	Cu-Zn family superoxide dismutase	312377	312928	+	
3300049256 assembled Ga0508132_00003_312976_313473	CDS	null	acetolactate synthase-1/3 small subunit	312976	313473	-	
3300049256 assembled Ga0508132_00003_313474_315162	CDS	null	acetolactate synthase-1/2/3 large subunit	313474	315162	-	
3300049256 assembled Ga0508132_00003_315317_315748	CDS	null	hypothetical protein	315317	315748	+	
3300049256 assembled Ga0508132_00003_315764_316792	CDS	null	glyoxylase-like metal-dependent hydrolase (beta-lactamase superfamily II)	315764	316792	-	
3300049256 assembled Ga0508132_00003_31605_33053	CDS	null	hypothetical protein	31605	33053	-	
