Gene ID	Locus Type	Locus Tag	Gene Product Name	Start Coord	End Coord	Strand	
3300049256 assembled Ga0508132_00011_125354_125542	CDS	null	hypothetical protein	125354	125542	+	
3300049256 assembled Ga0508132_00011_125767_127149	CDS	null	hypothetical protein	125767	127149	+	
3300049256 assembled Ga0508132_00011_127216_127899	CDS	null	YjbE family integral membrane protein	127216	127899	+	
3300049256 assembled Ga0508132_00011_12733_13350	CDS	null	precorrin-2 dehydrogenase/sirohydrochlorin ferrochelatase	12733	13350	+	
3300049256 assembled Ga0508132_00011_128169_128978	CDS	null	drug/metabolite transporter (DMT)-like permease	128169	128978	+	
3300049256 assembled Ga0508132_00011_129150_129740	CDS	null	carbonic anhydrase	129150	129740	+	
3300049256 assembled Ga0508132_00011_129823_131028	CDS	null	cyclopropane-fatty-acyl-phospholipid synthase	129823	131028	-	
3300049256 assembled Ga0508132_00011_131431_132831	CDS	null	hypothetical protein	131431	132831	+	
3300049256 assembled Ga0508132_00011_133018_134202	CDS	null	cystathionine gamma-synthase/methionine-gamma-lyase	133018	134202	+	
3300049256 assembled Ga0508132_00011_13338_14654	CDS	null	glutamyl-tRNA reductase	13338	14654	+	
3300049256 assembled Ga0508132_00011_134290_135093	CDS	null	Icc-related predicted phosphoesterase	134290	135093	-	
3300049256 assembled Ga0508132_00011_135437_137536	CDS	null	DNA topoisomerase-3	135437	137536	+	
3300049256 assembled Ga0508132_00011_137579_138607	CDS	null	threonine aldolase	137579	138607	+	
3300049256 assembled Ga0508132_00011_138706_140049	CDS	null	ATP-dependent RNA helicase DeaD	138706	140049	+	
3300049256 assembled Ga0508132_00011_140070_140528	CDS	null	uncharacterized protein YaiI (UPF0178 family)	140070	140528	+	
3300049256 assembled Ga0508132_00011_140878_142287	CDS	null	pimeloyl-ACP methyl ester carboxylesterase	140878	142287	+	
3300049256 assembled Ga0508132_00011_142494_143288	CDS	null	pimeloyl-ACP methyl ester carboxylesterase	142494	143288	+	
3300049256 assembled Ga0508132_00011_143424_144044	CDS	null	Fe-S oxidoreductase	143424	144044	+	
3300049256 assembled Ga0508132_00011_144120_145472	CDS	null	ATP-dependent RNA helicase DeaD	144120	145472	-	
3300049256 assembled Ga0508132_00011_145652_145954	CDS	null	CxxC-x17-CxxC domain-containing protein	145652	145954	-	
3300049256 assembled Ga0508132_00011_14617_15564	CDS	null	hydroxymethylbilane synthase	14617	15564	+	
3300049256 assembled Ga0508132_00011_146184_146828	CDS	null	dienelactone hydrolase	146184	146828	-	
3300049256 assembled Ga0508132_00011_146981_147430	CDS	null	hypothetical protein	146981	147430	-	
3300049256 assembled Ga0508132_00011_147695_148084	CDS	null	hypothetical protein	147695	148084	+	
3300049256 assembled Ga0508132_00011_148219_149775	CDS	null	ATPase subunit of ABC transporter with duplicated ATPase domains	148219	149775	+	
3300049256 assembled Ga0508132_00011_149826_149981	CDS	null	uncharacterized repeat protein (TIGR03833 family)	149826	149981	+	
3300049256 assembled Ga0508132_00011_150133_150525	CDS	null	hemerythrin	150133	150525	+	
3300049256 assembled Ga0508132_00011_150572_151420	CDS	null	proline-specific peptidase	150572	151420	-	
3300049256 assembled Ga0508132_00011_151583_152683	CDS	null	homoserine O-acetyltransferase	151583	152683	+	
3300049256 assembled Ga0508132_00011_153076_155787	CDS	null	diguanylate cyclase (GGDEF)-like protein/PAS domain S-box-containing protein	153076	155787	+	
3300049256 assembled Ga0508132_00011_15561_17081	CDS	null	uroporphyrinogen III methyltransferase/synthase	15561	17081	+	
3300049256 assembled Ga0508132_00011_155823_156755	CDS	null	chloramphenicol-sensitive protein RarD	155823	156755	+	
3300049256 assembled Ga0508132_00011_156811_157494	CDS	null	lipooligosaccharide transport system permease protein	156811	157494	-	
3300049256 assembled Ga0508132_00011_157560_158489	CDS	null	lipooligosaccharide transport system ATP-binding protein	157560	158489	-	
3300049256 assembled Ga0508132_00011_158623_159525	CDS	null	PhzF family phenazine biosynthesis protein	158623	159525	+	
3300049256 assembled Ga0508132_00011_159564_160724	CDS	null	hypothetical protein	159564	160724	-	
3300049256 assembled Ga0508132_00011_161017_161967	CDS	null	lysine-N-methylase	161017	161967	+	
3300049256 assembled Ga0508132_00011_162091_163368	CDS	null	putative MATE family efflux protein	162091	163368	+	
3300049256 assembled Ga0508132_00011_163614_164054	CDS	null	hypothetical protein	163614	164054	+	
3300049256 assembled Ga0508132_00011_164378_165223	CDS	null	hypothetical protein	164378	165223	+	
3300049256 assembled Ga0508132_00011_165336_166736	CDS	null	glycolate oxidase	165336	166736	+	
3300049256 assembled Ga0508132_00011_166772_167473	CDS	null	GntR family transcriptional repressor for pyruvate dehydrogenase complex	166772	167473	+	
3300049256 assembled Ga0508132_00011_167492_169060	CDS	null	lactate permease	167492	169060	+	
3300049256 assembled Ga0508132_00011_169268_170149	CDS	null	hypothetical protein	169268	170149	-	
3300049256 assembled Ga0508132_00011_170326_170658	CDS	null	arsenate reductase-like glutaredoxin family protein	170326	170658	+	
3300049256 assembled Ga0508132_00011_170725_171270	CDS	null	cell wall-associated NlpC family hydrolase	170725	171270	+	
3300049256 assembled Ga0508132_00011_171397_172002	CDS	null	AcrR family transcriptional regulator	171397	172002	+	
3300049256 assembled Ga0508132_00011_17174_18058	CDS	null	porphobilinogen synthase	17174	18058	+	
3300049256 assembled Ga0508132_00011_172002_173051	CDS	null	HlyD family secretion protein	172002	173051	+	
3300049256 assembled Ga0508132_00011_173062_174216	CDS	null	ABC-2 type transport system permease protein	173062	174216	+	
3300049256 assembled Ga0508132_00011_174213_175355	CDS	null	ABC-2 type transport system permease protein	174213	175355	+	
3300049256 assembled Ga0508132_00011_175756_177192	CDS	null	hypothetical protein	175756	177192	+	
3300049256 assembled Ga0508132_00011_177304_178029	CDS	null	FMN phosphatase YigB (HAD superfamily)	177304	178029	+	
3300049256 assembled Ga0508132_00011_178048_178545	CDS	null	uncharacterized pyridoxamine 5'-phosphate oxidase family protein	178048	178545	+	
3300049256 assembled Ga0508132_00011_178616_179371	CDS	null	ribosomal protein S18 acetylase RimI-like enzyme	178616	179371	+	
3300049256 assembled Ga0508132_00011_179371_180069	CDS	null	L-ascorbate metabolism protein UlaG (beta-lactamase superfamily)	179371	180069	+	
3300049256 assembled Ga0508132_00011_180097_180558	CDS	null	GNAT superfamily N-acetyltransferase	180097	180558	+	
3300049256 assembled Ga0508132_00011_18071_19372	CDS	null	glutamate-1-semialdehyde 2,1-aminomutase	18071	19372	+	
3300049256 assembled Ga0508132_00011_1812_2834	CDS	null	thiamine biosynthesis lipoprotein	1812	2834	+	
3300049256 assembled Ga0508132_00011_19555_20613	CDS	null	diguanylate cyclase (GGDEF)-like protein	19555	20613	+	
3300049256 assembled Ga0508132_00011_20624_21310	CDS	null	CRP/FNR family transcriptional regulator	20624	21310	+	
3300049256 assembled Ga0508132_00011_20_136	rRNA	null	5S ribosomal RNA	20	136	+	
3300049256 assembled Ga0508132_00011_21352_23484	CDS	null	cell division protein FtsA	21352	23484	-	
3300049256 assembled Ga0508132_00011_234_1463	CDS	null	DAACS family dicarboxylate/amino acid:cation (Na+ or H+) symporter	234	1463	-	
3300049256 assembled Ga0508132_00011_23584_23880	CDS	null	hypothetical protein	23584	23880	+	
3300049256 assembled Ga0508132_00011_23967_24806	CDS	null	DegV family protein with EDD domain	23967	24806	+	
3300049256 assembled Ga0508132_00011_24818_26419	CDS	null	DAK2 domain fusion protein YloV	24818	26419	+	
3300049256 assembled Ga0508132_00011_26454_27101	CDS	null	formiminotetrahydrofolate cyclodeaminase	26454	27101	+	
3300049256 assembled Ga0508132_00011_27103_27393	CDS	null	uncharacterized membrane protein YbjE (DUF340 family)	27103	27393	+	
3300049256 assembled Ga0508132_00011_27394_27990	CDS	null	uncharacterized membrane protein YbjE (DUF340 family)	27394	27990	+	
3300049256 assembled Ga0508132_00011_28025_30202	CDS	null	uncharacterized protein	28025	30202	-	
3300049256 assembled Ga0508132_00011_2973_3689	CDS	null	cobalt/nickel transport system permease protein	2973	3689	+	
3300049256 assembled Ga0508132_00011_30271_31605	CDS	null	putative MATE family efflux protein	30271	31605	+	
3300049256 assembled Ga0508132_00011_31646_32650	CDS	null	putative nucleotidyltransferase with HDIG domain	31646	32650	-	
3300049256 assembled Ga0508132_00011_32861_33058	CDS	null	hypothetical protein	32861	33058	+	
3300049256 assembled Ga0508132_00011_33070_33396	CDS	null	spore coat protein CotF	33070	33396	+	
3300049256 assembled Ga0508132_00011_33555_34061	CDS	null	hypothetical protein	33555	34061	-	
3300049256 assembled Ga0508132_00011_34182_34820	CDS	null	deoxyribose-phosphate aldolase	34182	34820	+	
3300049256 assembled Ga0508132_00011_34912_35754	CDS	null	hypothetical protein	34912	35754	+	
3300049256 assembled Ga0508132_00011_35842_36057	CDS	null	hypothetical protein	35842	36057	-	
3300049256 assembled Ga0508132_00011_36212_36712	CDS	null	heme A synthase	36212	36712	+	
3300049256 assembled Ga0508132_00011_36772_37947	CDS	null	hydrogenase small subunit	36772	37947	+	
3300049256 assembled Ga0508132_00011_3694_3990	CDS	null	cobalt/nickel transport system permease protein	3694	3990	+	
3300049256 assembled Ga0508132_00011_37948_39345	CDS	null	hydrogenase large subunit	37948	39345	+	
3300049256 assembled Ga0508132_00011_39690_39971	CDS	null	hypothetical protein	39690	39971	+	
3300049256 assembled Ga0508132_00011_3987_4928	CDS	null	cobalt/nickel transport system permease protein	3987	4928	+	
3300049256 assembled Ga0508132_00011_40038_41456	CDS	null	phosphomannomutase/phosphoglucomutase	40038	41456	+	
3300049256 assembled Ga0508132_00011_41556_42338	CDS	null	phosphoribosyl 1,2-cyclic phosphodiesterase	41556	42338	+	
3300049256 assembled Ga0508132_00011_42360_43475	CDS	null	serine protease Do	42360	43475	+	
3300049256 assembled Ga0508132_00011_43477_43956	CDS	null	23S rRNA (pseudouridine1915-N3)-methyltransferase	43477	43956	+	
3300049256 assembled Ga0508132_00011_44542_44829	CDS	null	similar to spore coat protein	44542	44829	-	
3300049256 assembled Ga0508132_00011_44842_45075	CDS	null	similar to spore coat protein	44842	45075	-	
3300049256 assembled Ga0508132_00011_45093_46238	CDS	null	S-(hydroxymethyl)glutathione dehydrogenase/alcohol dehydrogenase	45093	46238	-	
3300049256 assembled Ga0508132_00011_46238_46624	CDS	null	spore coat protein CotF	46238	46624	-	
3300049256 assembled Ga0508132_00011_46639_46938	CDS	null	similar to spore coat protein	46639	46938	-	
3300049256 assembled Ga0508132_00011_47388_47831	CDS	null	hypothetical protein	47388	47831	+	
3300049256 assembled Ga0508132_00011_48295_49533	CDS	null	OFA family oxalate/formate antiporter-like MFS transporter	48295	49533	-	
3300049256 assembled Ga0508132_00011_4906_5724	CDS	null	cobalt/nickel transport system ATP-binding protein	4906	5724	+	
3300049256 assembled Ga0508132_00011_50206_51933	CDS	null	tetratricopeptide (TPR) repeat protein	50206	51933	+	
3300049256 assembled Ga0508132_00011_51970_53316	CDS	null	tetratricopeptide (TPR) repeat protein	51970	53316	+	
3300049256 assembled Ga0508132_00011_53444_54349	CDS	null	hypothetical protein	53444	54349	+	
3300049256 assembled Ga0508132_00011_54616_54882	CDS	null	Zn-dependent peptidase ImmA (M78 family)	54616	54882	+	
3300049256 assembled Ga0508132_00011_54929_55483	CDS	null	excisionase family DNA binding protein	54929	55483	+	
3300049256 assembled Ga0508132_00011_55490_56653	CDS	null	hypothetical protein	55490	56653	+	
3300049256 assembled Ga0508132_00011_56657_57220	CDS	null	chromosome segregation ATPase	56657	57220	+	
3300049256 assembled Ga0508132_00011_57222_57566	CDS	null	hypothetical protein	57222	57566	+	
3300049256 assembled Ga0508132_00011_5740_6387	CDS	null	8-oxo-dGTP pyrophosphatase MutT (NUDIX family)	5740	6387	+	
3300049256 assembled Ga0508132_00011_57996_59120	CDS	null	pyruvate formate-lyase activating enzyme-like uncharacterized protein	57996	59120	+	
3300049256 assembled Ga0508132_00011_59265_59438	CDS	null	predicted  nucleic acid-binding Zn-ribbon protein	59265	59438	+	
3300049256 assembled Ga0508132_00011_59380_59766	CDS	null	hypothetical protein	59380	59766	+	
3300049256 assembled Ga0508132_00011_60155_60742	CDS	null	AcrR family transcriptional regulator	60155	60742	+	
3300049256 assembled Ga0508132_00011_60787_61611	CDS	null	nitroreductase/NAD-dependent dihydropyrimidine dehydrogenase PreA subunit	60787	61611	-	
3300049256 assembled Ga0508132_00011_62528_63343	CDS	null	polyhydroxyalkanoate synthase	62528	63343	+	
3300049256 assembled Ga0508132_00011_63337_64353	CDS	null	poly(3-hydroxyalkanoate) synthetase	63337	64353	+	
3300049256 assembled Ga0508132_00011_6425_6709	CDS	null	hypothetical protein	6425	6709	-	
3300049256 assembled Ga0508132_00011_65082_65225	CDS	null	hypothetical protein	65082	65225	+	
3300049256 assembled Ga0508132_00011_65538_67397	CDS	null	dGTPase	65538	67397	+	
3300049256 assembled Ga0508132_00011_67769_68161	CDS	null	ribosomal protein S18 acetylase RimI-like enzyme	67769	68161	+	
3300049256 assembled Ga0508132_00011_68169_69050	CDS	null	hypothetical protein	68169	69050	+	
3300049256 assembled Ga0508132_00011_6925_7197	CDS	null	hypothetical protein	6925	7197	+	
3300049256 assembled Ga0508132_00011_69566_73882	CDS	null	hypothetical protein	69566	73882	+	
3300049256 assembled Ga0508132_00011_7238_8083	CDS	null	spore germination protein YaaH	7238	8083	+	
3300049256 assembled Ga0508132_00011_74356_74553	CDS	null	predicted transcriptional regulator	74356	74553	-	
3300049256 assembled Ga0508132_00011_74750_74959	CDS	null	hypothetical protein	74750	74959	+	
3300049256 assembled Ga0508132_00011_75173_75796	CDS	null	FMN-dependent NADH-azoreductase	75173	75796	-	
3300049256 assembled Ga0508132_00011_75835_76263	CDS	null	ketosteroid isomerase-like protein	75835	76263	-	
3300049256 assembled Ga0508132_00011_76388_76792	CDS	null	DNA-binding HxlR family transcriptional regulator	76388	76792	+	
3300049256 assembled Ga0508132_00011_77170_77544	CDS	null	hypothetical protein	77170	77544	-	
3300049256 assembled Ga0508132_00011_77733_78266	CDS	null	Rrf2 family protein	77733	78266	+	
3300049256 assembled Ga0508132_00011_78535_78942	CDS	null	Rrf2 family protein	78535	78942	+	
3300049256 assembled Ga0508132_00011_79035_80918	CDS	null	carbon-monoxide dehydrogenase catalytic subunit	79035	80918	+	
3300049256 assembled Ga0508132_00011_80928_81389	CDS	null	carbon-monoxide dehydrogenase iron sulfur subunit	80928	81389	+	
3300049256 assembled Ga0508132_00011_8136_8252	CDS	null	hypothetical protein	8136	8252	+	
3300049256 assembled Ga0508132_00011_81386_82609	CDS	null	NAD(P)H-nitrite reductase large subunit	81386	82609	+	
3300049256 assembled Ga0508132_00011_8227_8766	CDS	null	protease I	8227	8766	+	
3300049256 assembled Ga0508132_00011_82738_82965	CDS	null	hypothetical protein	82738	82965	-	
3300049256 assembled Ga0508132_00011_83099_83407	CDS	null	transcriptional regulator with XRE-family HTH domain	83099	83407	-	
3300049256 assembled Ga0508132_00011_83585_83746	CDS	null	hypothetical protein	83585	83746	+	
3300049256 assembled Ga0508132_00011_83890_85056	CDS	null	MFS family permease	83890	85056	-	
3300049256 assembled Ga0508132_00011_85186_85620	CDS	null	DNA-binding MarR family transcriptional regulator	85186	85620	-	
3300049256 assembled Ga0508132_00011_85775_86308	CDS	null	opacity protein-like surface antigen	85775	86308	-	
3300049256 assembled Ga0508132_00011_86751_87905	CDS	null	DcuC family C4-dicarboxylate transporter	86751	87905	+	
3300049256 assembled Ga0508132_00011_8753_9052	CDS	null	uncharacterized protein (TIGR00106 family)	8753	9052	+	
3300049256 assembled Ga0508132_00011_87948_89267	CDS	null	aminobenzoyl-glutamate utilization protein A	87948	89267	+	
3300049256 assembled Ga0508132_00011_89659_91857	CDS	null	PAS domain S-box-containing protein	89659	91857	+	
3300049256 assembled Ga0508132_00011_9065_9304	CDS	null	copper chaperone	9065	9304	+	
3300049256 assembled Ga0508132_00011_91990_92634	CDS	null	ribosomal protein S18 acetylase RimI-like enzyme	91990	92634	+	
3300049256 assembled Ga0508132_00011_92689_93132	CDS	null	putative acetyltransferase	92689	93132	+	
3300049256 assembled Ga0508132_00011_93230_93883	CDS	null	putative NADPH-quinone reductase	93230	93883	-	
3300049256 assembled Ga0508132_00011_94044_94574	CDS	null	DNA-binding XRE family transcriptional regulator/desulfoferrodoxin (superoxide reductase-like protein)	94044	94574	-	
3300049256 assembled Ga0508132_00011_9458_10750	CDS	null	LCP family protein required for cell wall assembly	9458	10750	+	
3300049256 assembled Ga0508132_00011_94861_95502	CDS	null	ubiquinone/menaquinone biosynthesis C-methylase UbiE	94861	95502	+	
3300049256 assembled Ga0508132_00011_95519_95812	CDS	null	flagellar motor switch protein FliG	95519	95812	+	
3300049256 assembled Ga0508132_00011_96013_97140	CDS	null	diguanylate cyclase (GGDEF)-like protein	96013	97140	+	
3300049256 assembled Ga0508132_00011_97508_98155	CDS	null	phosphoglycolate phosphatase	97508	98155	+	
3300049256 assembled Ga0508132_00011_98425_99000	CDS	null	AraC family transcriptional regulator of adaptative response / methylphosphotriester-DNA alkyltransferase methyltransferase	98425	99000	+	
3300049256 assembled Ga0508132_00011_99021_99497	CDS	null	methylated-DNA-[protein]-cysteine S-methyltransferase	99021	99497	+	
3300049256 assembled Ga0508132_00011_99484_100089	CDS	null	3-methyladenine DNA glycosylase/8-oxoguanine DNA glycosylase	99484	100089	+	
