Gene ID	Locus Type	Locus Tag	Gene Product Name	Start Coord	End Coord	Strand	
3300049256 assembled Ga0508132_00002_299830_301323	CDS	null	[FeFe] hydrogenase (group B1/B3)	299830	301323	-	
3300049256 assembled Ga0508132_00002_2_265	CDS	null	hypothetical protein	2	265	-	
3300049256 assembled Ga0508132_00002_301338_301607	CDS	null	NADH:ubiquinone oxidoreductase subunit E	301338	301607	-	
3300049256 assembled Ga0508132_00002_301794_301868	tRNA	null	tRNA_Asn_GTT	301794	301868	-	
3300049256 assembled Ga0508132_00002_302020_302589	CDS	null	sporulation protein YunB	302020	302589	-	
3300049256 assembled Ga0508132_00002_302837_303208	CDS	null	hypothetical protein	302837	303208	+	
3300049256 assembled Ga0508132_00002_303281_304339	CDS	null	hypothetical protein	303281	304339	-	
3300049256 assembled Ga0508132_00002_30433_31575	CDS	null	flagellar biosynthetic protein FlhB	30433	31575	-	
3300049256 assembled Ga0508132_00002_304666_306696	CDS	null	penicillin-binding protein 1A	304666	306696	+	
3300049256 assembled Ga0508132_00002_306874_306999	CDS	null	hypothetical protein	306874	306999	-	
3300049256 assembled Ga0508132_00002_307365_307715	CDS	null	2C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	307365	307715	-	
3300049256 assembled Ga0508132_00002_307856_308176	CDS	null	DNA-binding YbaB/EbfC family protein	307856	308176	+	
3300049256 assembled Ga0508132_00002_308189_308737	CDS	null	hypothetical protein	308189	308737	+	
3300049256 assembled Ga0508132_00002_308782_309312	CDS	null	uncharacterized ferredoxin-like protein	308782	309312	-	
3300049256 assembled Ga0508132_00002_309328_311691	CDS	null	DNA mismatch repair protein MutS2	309328	311691	-	
3300049256 assembled Ga0508132_00002_311697_314192	CDS	null	putative protease	311697	314192	-	
3300049256 assembled Ga0508132_00002_314194_315102	CDS	null	hypothetical protein	314194	315102	-	
3300049256 assembled Ga0508132_00002_315149_315778	CDS	null	uncharacterized membrane protein YcaP (DUF421 family)	315149	315778	-	
3300049256 assembled Ga0508132_00002_31529_32308	CDS	null	flagellar biosynthetic protein FliR	31529	32308	-	
3300049256 assembled Ga0508132_00002_315883_316191	CDS	null	cell division protein ZapA	315883	316191	-	
3300049256 assembled Ga0508132_00002_316247_317647	CDS	null	APA family basic amino acid/polyamine antiporter	316247	317647	-	
3300049256 assembled Ga0508132_00002_317858_320293	CDS	null	phenylalanyl-tRNA synthetase beta chain	317858	320293	-	
3300049256 assembled Ga0508132_00002_320308_321330	CDS	null	phenylalanyl-tRNA synthetase alpha chain	320308	321330	-	
3300049256 assembled Ga0508132_00002_321738_322571	CDS	null	TrmH family RNA methyltransferase	321738	322571	-	
3300049256 assembled Ga0508132_00002_322568_323230	CDS	null	trk system potassium uptake protein TrkA	322568	323230	-	
3300049256 assembled Ga0508132_00002_323242_324624	CDS	null	trk system potassium uptake protein TrkH	323242	324624	-	
3300049256 assembled Ga0508132_00002_32325_32594	CDS	null	flagellar biosynthetic protein FliQ	32325	32594	-	
3300049256 assembled Ga0508132_00002_324855_325700	CDS	null	hypothetical protein	324855	325700	-	
3300049256 assembled Ga0508132_00002_325921_326751	CDS	null	ketose-bisphosphate aldolase	325921	326751	-	
3300049256 assembled Ga0508132_00002_32608_33324	CDS	null	flagellar biosynthetic protein FliP	32608	33324	-	
3300049256 assembled Ga0508132_00002_326967_327323	CDS	null	large subunit ribosomal protein L20	326967	327323	-	
3300049256 assembled Ga0508132_00002_327358_327555	CDS	null	large subunit ribosomal protein L35	327358	327555	-	
3300049256 assembled Ga0508132_00002_327571_328002	CDS	null	translation initiation factor IF-3	327571	328002	-	
3300049256 assembled Ga0508132_00002_328324_330234	CDS	null	threonyl-tRNA synthetase	328324	330234	-	
3300049256 assembled Ga0508132_00002_330553_331506	CDS	null	putative sporulation protein YtxC	330553	331506	-	
3300049256 assembled Ga0508132_00002_331583_331909	CDS	null	hypothetical protein	331583	331909	-	
3300049256 assembled Ga0508132_00002_331928_333853	CDS	null	two-component system NtrC family sensor kinase	331928	333853	-	
3300049256 assembled Ga0508132_00002_33361_33918	CDS	null	flagellar protein FliO/FliZ	33361	33918	-	
3300049256 assembled Ga0508132_00002_334046_334318	CDS	null	hypothetical protein	334046	334318	-	
3300049256 assembled Ga0508132_00002_334368_334574	CDS	null	hypothetical protein	334368	334574	-	
3300049256 assembled Ga0508132_00002_334726_335673	CDS	null	homocitrate synthase NifV	334726	335673	-	
3300049256 assembled Ga0508132_00002_335723_336835	CDS	null	homocitrate synthase NifV	335723	336835	-	
3300049256 assembled Ga0508132_00002_336813_337499	CDS	null	molybdate transport system ATP-binding protein	336813	337499	-	
3300049256 assembled Ga0508132_00002_337504_338193	CDS	null	molybdate transport system permease protein	337504	338193	-	
3300049256 assembled Ga0508132_00002_338511_339143	CDS	null	Fe-only nitrogenase accessory protein AnfO	338511	339143	-	
3300049256 assembled Ga0508132_00002_339157_339420	CDS	null	(2Fe-2S) ferredoxin	339157	339420	-	
3300049256 assembled Ga0508132_00002_33921_34283	CDS	null	two-component system chemotaxis response regulator CheY	33921	34283	-	
3300049256 assembled Ga0508132_00002_339501_340667	CDS	null	nitrogen fixation protein NifB	339501	340667	-	
3300049256 assembled Ga0508132_00002_340760_342142	CDS	null	nitrogenase molybdenum-iron protein NifN	340760	342142	-	
3300049256 assembled Ga0508132_00002_342132_343496	CDS	null	nitrogenase molybdenum-cofactor synthesis protein NifE	342132	343496	-	
3300049256 assembled Ga0508132_00002_34315_35460	CDS	null	flagellar motor switch protein FliN/FliY	34315	35460	-	
3300049256 assembled Ga0508132_00002_343537_344925	CDS	null	nitrogenase molybdenum-iron protein beta chain	343537	344925	-	
3300049256 assembled Ga0508132_00002_344927_346540	CDS	null	nitrogenase molybdenum-iron protein alpha chain	344927	346540	-	
3300049256 assembled Ga0508132_00002_346559_346969	CDS	null	nitrogen regulatory protein PII 2	346559	346969	-	
3300049256 assembled Ga0508132_00002_346983_347309	CDS	null	nitrogen regulatory protein PII 1	346983	347309	-	
3300049256 assembled Ga0508132_00002_347344_348171	CDS	null	nitrogenase iron protein NifH	347344	348171	-	
3300049256 assembled Ga0508132_00002_348672_349433	CDS	null	uncharacterized membrane protein YfcA	348672	349433	-	
3300049256 assembled Ga0508132_00002_349903_350910	CDS	null	hypothetical protein	349903	350910	+	
3300049256 assembled Ga0508132_00002_351373_351687	CDS	null	hypothetical protein	351373	351687	-	
3300049256 assembled Ga0508132_00002_351666_352133	CDS	null	hypothetical protein	351666	352133	-	
3300049256 assembled Ga0508132_00002_352310_353140	CDS	null	hypothetical protein	352310	353140	-	
3300049256 assembled Ga0508132_00002_353298_354638	CDS	null	hypothetical protein	353298	354638	-	
3300049256 assembled Ga0508132_00002_35447_36451	CDS	null	flagellar motor switch protein FliM	35447	36451	-	
3300049256 assembled Ga0508132_00002_354660_357758	CDS	null	multidrug efflux pump subunit AcrB	354660	357758	-	
3300049256 assembled Ga0508132_00002_357755_358876	CDS	null	RND family efflux transporter MFP subunit	357755	358876	-	
3300049256 assembled Ga0508132_00002_358873_359154	CDS	null	hypothetical protein	358873	359154	-	
3300049256 assembled Ga0508132_00002_359205_359414	CDS	null	hypothetical protein	359205	359414	-	
3300049256 assembled Ga0508132_00002_359698_360315	CDS	null	AcrR family transcriptional regulator	359698	360315	-	
3300049256 assembled Ga0508132_00002_360541_361125	CDS	null	hypothetical protein	360541	361125	+	
3300049256 assembled Ga0508132_00002_361249_362151	CDS	null	O-acetylserine/cysteine efflux transporter	361249	362151	-	
3300049256 assembled Ga0508132_00002_362328_362404	tRNA	null	tRNA_Val_GAC	362328	362404	-	
3300049256 assembled Ga0508132_00002_362481_363614	CDS	null	butyryl-CoA dehydrogenase	362481	363614	-	
3300049256 assembled Ga0508132_00002_363707_364138	CDS	null	transporter family-2 protein	363707	364138	-	
3300049256 assembled Ga0508132_00002_364217_364960	CDS	null	putative redox protein	364217	364960	-	
3300049256 assembled Ga0508132_00002_36482_36949	CDS	null	flagellar FliL protein	36482	36949	-	
3300049256 assembled Ga0508132_00002_364950_365369	CDS	null	acyl-CoA thioesterase	364950	365369	-	
3300049256 assembled Ga0508132_00002_365378_365755	CDS	null	lactoylglutathione lyase	365378	365755	-	
3300049256 assembled Ga0508132_00002_365860_366441	CDS	null	3D (Asp-Asp-Asp) domain-containing protein	365860	366441	-	
3300049256 assembled Ga0508132_00002_366648_367382	CDS	null	hypothetical protein	366648	367382	-	
3300049256 assembled Ga0508132_00002_367503_368897	CDS	null	LmbE family N-acetylglucosaminyl deacetylase	367503	368897	+	
3300049256 assembled Ga0508132_00002_369164_370027	CDS	null	3D (Asp-Asp-Asp) domain-containing protein	369164	370027	-	
3300049256 assembled Ga0508132_00002_36989_37765	CDS	null	chemotaxis protein MotA	36989	37765	-	
3300049256 assembled Ga0508132_00002_370303_371526	CDS	null	N-carbamoyl-L-amino-acid hydrolase	370303	371526	-	
3300049256 assembled Ga0508132_00002_371633_371764	CDS	null	hypothetical protein	371633	371764	-	
3300049256 assembled Ga0508132_00002_371821_371988	CDS	null	RNA polymerase subunit RPABC4/transcription elongation factor Spt4	371821	371988	-	
3300049256 assembled Ga0508132_00002_372041_372307	CDS	null	glutaredoxin	372041	372307	-	
3300049256 assembled Ga0508132_00002_372473_373063	CDS	null	DMSO/TMAO reductase YedYZ molybdopterin-dependent catalytic subunit	372473	373063	+	
3300049256 assembled Ga0508132_00002_373112_375010	CDS	null	glutamine synthetase	373112	375010	-	
3300049256 assembled Ga0508132_00002_375636_375854	CDS	null	hypothetical protein	375636	375854	+	
3300049256 assembled Ga0508132_00002_375911_376093	CDS	null	hypothetical protein	375911	376093	-	
3300049256 assembled Ga0508132_00002_376166_376342	CDS	null	hypothetical protein	376166	376342	+	
3300049256 assembled Ga0508132_00002_376426_376623	CDS	null	hypothetical protein	376426	376623	+	
3300049256 assembled Ga0508132_00002_376770_377171	CDS	null	uncharacterized pyridoxamine 5'-phosphate oxidase family protein	376770	377171	-	
3300049256 assembled Ga0508132_00002_377385_378554	CDS	null	alcohol dehydrogenase	377385	378554	-	
3300049256 assembled Ga0508132_00002_37780_37977	CDS	null	flagellar protein FlbD	37780	37977	-	
3300049256 assembled Ga0508132_00002_378596_379603	CDS	null	predicted aldo/keto reductase-like oxidoreductase	378596	379603	-	
3300049256 assembled Ga0508132_00002_379871_380398	CDS	null	flavodoxin	379871	380398	-	
3300049256 assembled Ga0508132_00002_38039_39238	CDS	null	flagellar hook protein FlgE	38039	39238	-	
3300049256 assembled Ga0508132_00002_380454_380777	CDS	null	Na+-driven multidrug efflux pump	380454	380777	-	
3300049256 assembled Ga0508132_00002_380839_381468	CDS	null	flavodoxin	380839	381468	-	
3300049256 assembled Ga0508132_00002_381510_382340	CDS	null	alkylhydroperoxidase/carboxymuconolactone decarboxylase family protein YurZ	381510	382340	-	
3300049256 assembled Ga0508132_00002_382582_383394	CDS	null	glutamate racemase	382582	383394	+	
3300049256 assembled Ga0508132_00002_383557_384663	CDS	null	uncharacterized Fe-S center protein	383557	384663	+	
3300049256 assembled Ga0508132_00002_384891_386240	CDS	null	lysophospholipase L1-like esterase	384891	386240	+	
3300049256 assembled Ga0508132_00002_386420_387532	CDS	null	L-ascorbate metabolism protein UlaG (beta-lactamase superfamily)	386420	387532	-	
3300049256 assembled Ga0508132_00002_387634_388020	CDS	null	DNA-binding transcriptional MerR regulator	387634	388020	-	
3300049256 assembled Ga0508132_00002_388229_389035	CDS	null	predicted peptidase	388229	389035	-	
3300049256 assembled Ga0508132_00002_389560_391002	CDS	null	tetratricopeptide (TPR) repeat protein	389560	391002	+	
3300049256 assembled Ga0508132_00002_391290_392093	CDS	null	bla regulator protein BlaR1	391290	392093	-	
3300049256 assembled Ga0508132_00002_392227_392940	CDS	null	DNA-binding winged helix-turn-helix (wHTH) protein	392227	392940	-	
3300049256 assembled Ga0508132_00002_393193_394059	CDS	null	multimeric flavodoxin WrbA	393193	394059	+	
3300049256 assembled Ga0508132_00002_39391_39780	CDS	null	flagellar operon protein	39391	39780	-	
3300049256 assembled Ga0508132_00002_394215_394967	CDS	null	hypothetical protein	394215	394967	-	
3300049256 assembled Ga0508132_00002_395482_396507	CDS	null	hypothetical protein	395482	396507	-	
3300049256 assembled Ga0508132_00002_396520_396672	CDS	null	hypothetical protein	396520	396672	-	
3300049256 assembled Ga0508132_00002_396600_397061	CDS	null	hypothetical protein	396600	397061	-	
3300049256 assembled Ga0508132_00002_397365_397820	CDS	null	hypothetical protein	397365	397820	-	
3300049256 assembled Ga0508132_00002_397859_398254	CDS	null	hypothetical protein	397859	398254	-	
3300049256 assembled Ga0508132_00002_39797_40195	CDS	null	flagellar basal-body rod modification protein FlgD	39797	40195	-	
3300049256 assembled Ga0508132_00002_398251_398538	CDS	null	hypothetical protein	398251	398538	-	
3300049256 assembled Ga0508132_00002_398543_398761	CDS	null	hypothetical protein	398543	398761	-	
3300049256 assembled Ga0508132_00002_398891_401671	CDS	null	hypothetical protein	398891	401671	-	
3300049256 assembled Ga0508132_00002_402129_402791	CDS	null	hypothetical protein	402129	402791	-	
3300049256 assembled Ga0508132_00002_40216_41724	CDS	null	flagellar hook-length control protein FliK	40216	41724	-	
3300049256 assembled Ga0508132_00002_403277_404560	CDS	null	hypothetical protein	403277	404560	+	
3300049256 assembled Ga0508132_00002_404680_405438	CDS	null	drug/metabolite transporter (DMT)-like permease	404680	405438	-	
3300049256 assembled Ga0508132_00002_405751_407142	CDS	null	GntR family transcriptional regulator/MocR family aminotransferase	405751	407142	+	
3300049256 assembled Ga0508132_00002_407414_408115	CDS	null	predicted murein hydrolase (TIGR00659 family)	407414	408115	-	
3300049256 assembled Ga0508132_00002_408108_408509	CDS	null	holin-like protein	408108	408509	-	
3300049256 assembled Ga0508132_00002_408810_409703	CDS	null	DNA-binding transcriptional LysR family regulator	408810	409703	+	
3300049256 assembled Ga0508132_00002_409933_411150	CDS	null	FSR family fosmidomycin resistance protein-like MFS transporter	409933	411150	-	
3300049256 assembled Ga0508132_00002_411210_411446	CDS	null	hypothetical protein	411210	411446	-	
3300049256 assembled Ga0508132_00002_411506_411946	CDS	null	hypothetical protein	411506	411946	-	
3300049256 assembled Ga0508132_00002_412182_412379	CDS	null	hypothetical protein	412182	412379	+	
3300049256 assembled Ga0508132_00002_412640_413554	CDS	null	pimeloyl-ACP methyl ester carboxylesterase	412640	413554	-	
3300049256 assembled Ga0508132_00002_413588_413860	CDS	null	hypothetical protein	413588	413860	-	
3300049256 assembled Ga0508132_00002_413917_414819	CDS	null	hypothetical protein	413917	414819	-	
3300049256 assembled Ga0508132_00002_415333_415770	CDS	null	C_GCAxxG_C_C family probable redox protein	415333	415770	-	
3300049256 assembled Ga0508132_00002_415831_416442	CDS	null	probable phosphoglycerate mutase	415831	416442	-	
3300049256 assembled Ga0508132_00002_416423_417766	CDS	null	phenylacetate-coenzyme A ligase PaaK-like adenylate-forming protein	416423	417766	-	
3300049256 assembled Ga0508132_00002_41768_42367	CDS	null	hypothetical protein	41768	42367	-	
3300049256 assembled Ga0508132_00002_417777_419180	CDS	null	uncharacterized radical SAM superfamily Fe-S cluster-containing enzyme	417777	419180	-	
3300049256 assembled Ga0508132_00002_419180_420334	CDS	null	CTP:molybdopterin cytidylyltransferase MocA	419180	420334	-	
3300049256 assembled Ga0508132_00002_420350_420661	CDS	null	xanthine dehydrogenase accessory factor	420350	420661	-	
3300049256 assembled Ga0508132_00002_420666_421424	CDS	null	xanthine dehydrogenase accessory factor	420666	421424	-	
3300049256 assembled Ga0508132_00002_421417_421881	CDS	null	hypothetical protein	421417	421881	-	
3300049256 assembled Ga0508132_00002_422127_422876	CDS	null	ubiquinone/menaquinone biosynthesis C-methylase UbiE	422127	422876	-	
3300049256 assembled Ga0508132_00002_422876_423082	CDS	null	predicted RNA-binding Zn-ribbon protein involved in translation (DUF1610 family)	422876	423082	-	
3300049256 assembled Ga0508132_00002_423096_425429	CDS	null	NADPH-dependent glutamate synthase beta subunit-like oxidoreductase	423096	425429	-	
3300049256 assembled Ga0508132_00002_42408_42929	CDS	null	soluble lytic murein transglycosylase-like protein	42408	42929	-	
3300049256 assembled Ga0508132_00002_425570_428311	CDS	null	aldehyde oxidoreductase	425570	428311	-	
3300049256 assembled Ga0508132_00002_428407_429432	CDS	null	molybdenum cofactor synthesis domain-containing protein	428407	429432	-	
3300049256 assembled Ga0508132_00002_42940_43335	CDS	null	flagellar FliJ protein	42940	43335	-	
3300049256 assembled Ga0508132_00002_429822_431816	CDS	null	transcriptional regulator of acetoin/glycerol metabolism	429822	431816	-	
3300049256 assembled Ga0508132_00002_432414_432833	CDS	null	general stress protein 26	432414	432833	-	
3300049256 assembled Ga0508132_00002_432943_433302	CDS	null	DNA-binding HxlR family transcriptional regulator	432943	433302	-	
3300049256 assembled Ga0508132_00002_433651_433737	tRNA	null	tRNA_Leu_TAA	433651	433737	-	
3300049256 assembled Ga0508132_00002_433859_435448	CDS	null	dihydroxy-acid dehydratase	433859	435448	-	
3300049256 assembled Ga0508132_00002_43403_44713	CDS	null	flagellum-specific ATP synthase	43403	44713	-	
3300049256 assembled Ga0508132_00002_434_739	CDS	null	ribosomal protein L7Ae-like RNA K-turn-binding protein	434	739	-	
3300049256 assembled Ga0508132_00002_435711_435785	tRNA	null	tRNA_Cys_GCA	435711	435785	-	
3300049256 assembled Ga0508132_00002_435794_435868	tRNA	null	tRNA_Gly_GCC	435794	435868	-	
3300049256 assembled Ga0508132_00002_435876_435951	tRNA	null	tRNA_Phe_GAA	435876	435951	-	
3300049256 assembled Ga0508132_00002_435970_436045	tRNA	null	tRNA_Asp_GTC	435970	436045	-	
3300049256 assembled Ga0508132_00002_436173_436583	CDS	null	two-component system chemotaxis response regulator CheY	436173	436583	-	
3300049256 assembled Ga0508132_00002_436555_437352	CDS	null	hydroxymethylpyrimidine/phosphomethylpyrimidine kinase	436555	437352	-	
3300049256 assembled Ga0508132_00002_437368_438045	CDS	null	hypothetical protein	437368	438045	-	
3300049256 assembled Ga0508132_00002_438224_439282	CDS	null	glycosyltransferase involved in cell wall biosynthesis	438224	439282	+	
3300049256 assembled Ga0508132_00002_439482_439664	CDS	null	hypothetical protein	439482	439664	+	
3300049256 assembled Ga0508132_00002_439775_440605	CDS	null	hypothetical protein	439775	440605	-	
3300049256 assembled Ga0508132_00002_440654_441925	CDS	null	exopolysaccharide biosynthesis protein	440654	441925	-	
3300049256 assembled Ga0508132_00002_441961_442848	CDS	null	peptidoglycan/xylan/chitin deacetylase (PgdA/CDA1 family)	441961	442848	-	
3300049256 assembled Ga0508132_00002_442931_443980	CDS	null	FkbM family methyltransferase	442931	443980	-	
3300049256 assembled Ga0508132_00002_444102_445070	CDS	null	zinc transport system substrate-binding protein	444102	445070	+	
3300049256 assembled Ga0508132_00002_445121_445624	CDS	null	hypothetical protein	445121	445624	-	
3300049256 assembled Ga0508132_00002_445904_446167	CDS	null	flagellar assembly factor FliW	445904	446167	-	
3300049256 assembled Ga0508132_00002_446188_447546	CDS	null	hypothetical protein	446188	447546	-	
3300049256 assembled Ga0508132_00002_44710_45468	CDS	null	flagellar assembly protein FliH	44710	45468	-	
3300049256 assembled Ga0508132_00002_447799_448803	CDS	null	hypothetical protein	447799	448803	+	
3300049256 assembled Ga0508132_00002_448869_449714	CDS	null	7,8-dihydropterin-6-yl-methyl-4-(beta-D-ribofuranosyl)aminobenzene 5'-phosphate synthase	448869	449714	-	
3300049256 assembled Ga0508132_00002_449974_450255	CDS	null	flagellin-specific chaperone FliS	449974	450255	+	
3300049256 assembled Ga0508132_00002_450392_451276	CDS	null	drug/metabolite transporter (DMT)-like permease	450392	451276	-	
3300049256 assembled Ga0508132_00002_451497_452393	CDS	null	DNA-binding transcriptional LysR family regulator	451497	452393	+	
3300049256 assembled Ga0508132_00002_452832_453359	CDS	null	hypothetical protein	452832	453359	-	
3300049256 assembled Ga0508132_00002_453692_456115	CDS	null	Cu+-exporting ATPase	453692	456115	-	
3300049256 assembled Ga0508132_00002_45503_46513	CDS	null	flagellar motor switch protein FliG	45503	46513	-	
3300049256 assembled Ga0508132_00002_456151_456387	CDS	null	copper chaperone	456151	456387	-	
3300049256 assembled Ga0508132_00002_456398_456667	CDS	null	DNA-binding FrmR family transcriptional regulator	456398	456667	-	
3300049256 assembled Ga0508132_00002_456848_456994	CDS	null	hypothetical protein	456848	456994	-	
3300049256 assembled Ga0508132_00002_457024_458277	CDS	null	Ger(x)C family germination protein	457024	458277	-	
3300049256 assembled Ga0508132_00002_458256_459338	CDS	null	spore germination protein (amino acid permease)	458256	459338	-	
3300049256 assembled Ga0508132_00002_459359_461242	CDS	null	spore germination protein KA	459359	461242	-	
3300049256 assembled Ga0508132_00002_461394_461825	CDS	null	outer membrane receptor for monomeric catechols	461394	461825	-	
3300049256 assembled Ga0508132_00002_461993_462358	CDS	null	CheY-like chemotaxis protein	461993	462358	-	
3300049256 assembled Ga0508132_00002_462417_462902	CDS	null	hypothetical protein	462417	462902	-	
3300049256 assembled Ga0508132_00002_462871_463578	CDS	null	dissimilatory sulfite reductase (desulfoviridin) alpha/beta subunit	462871	463578	-	
3300049256 assembled Ga0508132_00002_463781_464653	CDS	null	predicted metal-dependent phosphoesterase TrpH	463781	464653	-	
3300049256 assembled Ga0508132_00002_465091_469317	CDS	null	hypothetical protein	465091	469317	-	
3300049256 assembled Ga0508132_00002_46533_48083	CDS	null	flagellar M-ring protein FliF	46533	48083	-	
3300049256 assembled Ga0508132_00002_469835_469909	tRNA	null	tRNA_Val_CAC	469835	469909	-	
3300049256 assembled Ga0508132_00002_470111_470782	CDS	null	hypothetical protein	470111	470782	-	
3300049256 assembled Ga0508132_00002_470884_471885	CDS	null	uncharacterized protein	470884	471885	-	
3300049256 assembled Ga0508132_00002_471946_472788	CDS	null	hypothetical protein	471946	472788	-	
3300049256 assembled Ga0508132_00002_472794_477893	CDS	null	predicted phage tail protein	472794	477893	-	
3300049256 assembled Ga0508132_00002_477845_478240	CDS	null	cell wall-associated NlpC family hydrolase	477845	478240	-	
3300049256 assembled Ga0508132_00002_478388_479008	CDS	null	lambda family phage minor tail protein L	478388	479008	-	
3300049256 assembled Ga0508132_00002_479010_479372	CDS	null	hypothetical protein	479010	479372	-	
3300049256 assembled Ga0508132_00002_479740_479973	CDS	null	predicted RNA-binding Zn-ribbon protein involved in translation (DUF1610 family)	479740	479973	-	
3300049256 assembled Ga0508132_00002_479970_481028	CDS	null	hypothetical protein	479970	481028	-	
3300049256 assembled Ga0508132_00002_481089_481505	CDS	null	hypothetical protein	481089	481505	-	
3300049256 assembled Ga0508132_00002_48134_48433	CDS	null	flagellar hook-basal body complex protein FliE	48134	48433	-	
3300049256 assembled Ga0508132_00002_481566_481772	CDS	null	hypothetical protein	481566	481772	-	
3300049256 assembled Ga0508132_00002_481993_482946	CDS	null	hypothetical protein	481993	482946	-	
3300049256 assembled Ga0508132_00002_482959_483435	CDS	null	hypothetical protein	482959	483435	-	
3300049256 assembled Ga0508132_00002_483478_483627	CDS	null	hypothetical protein	483478	483627	-	
3300049256 assembled Ga0508132_00002_483968_485233	CDS	null	hypothetical protein	483968	485233	-	
3300049256 assembled Ga0508132_00002_48446_48883	CDS	null	flagellar basal-body rod protein FlgC	48446	48883	-	
3300049256 assembled Ga0508132_00002_485525_486196	CDS	null	NAD(P)H-nitrite reductase large subunit	485525	486196	-	
3300049256 assembled Ga0508132_00002_486374_486832	CDS	null	DNA-binding MarR family transcriptional regulator	486374	486832	+	
3300049256 assembled Ga0508132_00002_486863_487810	CDS	null	uncharacterized membrane protein YraQ (UPF0718 family)	486863	487810	+	
3300049256 assembled Ga0508132_00002_487827_488066	CDS	null	small redox-active disulfide protein 2	487827	488066	+	
3300049256 assembled Ga0508132_00002_488165_488572	CDS	null	amino-acid N-acetyltransferase	488165	488572	+	
3300049256 assembled Ga0508132_00002_488602_489270	CDS	null	epoxyqueuosine reductase QueG	488602	489270	+	
3300049256 assembled Ga0508132_00002_48886_49296	CDS	null	flagellar basal-body rod protein FlgB	48886	49296	-	
3300049256 assembled Ga0508132_00002_489414_490139	CDS	null	hypothetical protein	489414	490139	+	
3300049256 assembled Ga0508132_00002_490309_491451	CDS	null	FSR family fosmidomycin resistance protein-like MFS transporter	490309	491451	+	
3300049256 assembled Ga0508132_00002_491552_491875	CDS	null	anti-sigma28 factor (negative regulator of flagellin synthesis)	491552	491875	+	
3300049256 assembled Ga0508132_00002_491877_492560	CDS	null	3-methyladenine DNA glycosylase AlkD	491877	492560	-	
3300049256 assembled Ga0508132_00002_492910_494130	CDS	null	tyrosyl-tRNA synthetase	492910	494130	+	
3300049256 assembled Ga0508132_00002_494508_495086	CDS	null	hypothetical protein	494508	495086	+	
3300049256 assembled Ga0508132_00002_49489_50265	CDS	null	transcriptional pleiotropic repressor	49489	50265	-	
3300049256 assembled Ga0508132_00002_495296_495730	CDS	null	gamma-glutamylcyclotransferase (GGCT)/AIG2-like uncharacterized protein YtfP	495296	495730	-	
3300049256 assembled Ga0508132_00002_495714_496679	CDS	null	drug/metabolite transporter (DMT)-like permease	495714	496679	-	
3300049256 assembled Ga0508132_00002_497006_498940	CDS	null	aconitate hydratase	497006	498940	+	
3300049256 assembled Ga0508132_00002_498950_500041	CDS	null	isocitrate dehydrogenase (NAD+)	498950	500041	+	
3300049256 assembled Ga0508132_00002_500152_500427	CDS	null	hypothetical protein	500152	500427	-	
3300049256 assembled Ga0508132_00002_500631_500768	CDS	null	hypothetical protein	500631	500768	-	
3300049256 assembled Ga0508132_00002_500880_501782	CDS	null	trans-2,3-dihydro-3-hydroxyanthranilate isomerase	500880	501782	-	
3300049256 assembled Ga0508132_00002_501899_502486	CDS	null	hypothetical protein	501899	502486	-	
3300049256 assembled Ga0508132_00002_502551_503192	CDS	null	3D (Asp-Asp-Asp) domain-containing protein	502551	503192	-	
3300049256 assembled Ga0508132_00002_50301_51665	CDS	null	ATP-dependent HslUV protease ATP-binding subunit HslU	50301	51665	-	
3300049256 assembled Ga0508132_00002_503314_504135	CDS	null	hypothetical protein	503314	504135	+	
3300049256 assembled Ga0508132_00002_504187_505368	CDS	null	LPLT family lysophospholipid transporter-like MFS transporter	504187	505368	-	
3300049256 assembled Ga0508132_00002_505380_506606	CDS	null	hypothetical protein	505380	506606	-	
3300049256 assembled Ga0508132_00002_506599_509115	CDS	null	hypothetical protein	506599	509115	-	
3300049256 assembled Ga0508132_00002_509127_509699	CDS	null	AcrR family transcriptional regulator	509127	509699	-	
3300049256 assembled Ga0508132_00002_510026_510490	CDS	null	hypothetical protein	510026	510490	-	
3300049256 assembled Ga0508132_00002_510624_510959	CDS	null	quinol monooxygenase YgiN	510624	510959	-	
3300049256 assembled Ga0508132_00002_511068_511709	CDS	null	Ser-tRNA(Ala) deacylase AlaX	511068	511709	-	
3300049256 assembled Ga0508132_00002_512174_517087	CDS	null	very-short-patch-repair endonuclease/DNA polymerase III delta prime subunit	512174	517087	+	
3300049256 assembled Ga0508132_00002_51708_52238	CDS	null	ATP-dependent HslUV protease subunit HslV	51708	52238	-	
3300049256 assembled Ga0508132_00002_517316_517936	CDS	null	threonine/homoserine/homoserine lactone efflux protein	517316	517936	-	
3300049256 assembled Ga0508132_00002_518001_518627	CDS	null	threonine/homoserine/homoserine lactone efflux protein	518001	518627	-	
3300049256 assembled Ga0508132_00002_518942_520039	CDS	null	hypothetical protein	518942	520039	-	
3300049256 assembled Ga0508132_00002_520091_520528	CDS	null	DNA-binding MarR family transcriptional regulator	520091	520528	-	
3300049256 assembled Ga0508132_00002_521063_521860	CDS	null	excisionase family DNA binding protein	521063	521860	-	
3300049256 assembled Ga0508132_00002_522109_522708	CDS	null	nicotinamidase-related amidase	522109	522708	-	
