Gene ID	Locus Type	Locus Tag	Gene Product Name	Start Coord	End Coord	Strand	
3300049256 assembled Ga0508132_00028_32181_33284	CDS	null	peptidoglycan/xylan/chitin deacetylase (PgdA/CDA1 family)	32181	33284	+	
3300049256 assembled Ga0508132_00028_33565_35154	CDS	null	hypothetical protein	33565	35154	+	
3300049256 assembled Ga0508132_00028_35263_36186	CDS	null	ABC-2 type transport system ATP-binding protein	35263	36186	+	
3300049256 assembled Ga0508132_00028_36183_36944	CDS	null	ABC-2 type transport system permease protein	36183	36944	+	
3300049256 assembled Ga0508132_00028_37021_37695	CDS	null	hypothetical protein	37021	37695	-	
3300049256 assembled Ga0508132_00028_37845_38090	CDS	null	prevent-host-death family protein	37845	38090	+	
3300049256 assembled Ga0508132_00028_38166_38576	CDS	null	predicted nucleic acid-binding protein	38166	38576	+	
3300049256 assembled Ga0508132_00028_38788_39675	CDS	null	S-adenosylmethionine uptake transporter	38788	39675	+	
3300049256 assembled Ga0508132_00028_39827_40849	CDS	null	hypothetical protein	39827	40849	-	
3300049256 assembled Ga0508132_00028_3_947	CDS	null	O-acetylhomoserine (thiol)-lyase	3	947	+	
3300049256 assembled Ga0508132_00028_40937_42754	CDS	null	hypothetical protein	40937	42754	-	
3300049256 assembled Ga0508132_00028_42885_43694	CDS	null	NAD+ kinase	42885	43694	-	
3300049256 assembled Ga0508132_00028_43710_44108	CDS	null	periplasmic divalent cation tolerance protein	43710	44108	+	
3300049256 assembled Ga0508132_00028_44282_44683	CDS	null	hypothetical protein	44282	44683	+	
3300049256 assembled Ga0508132_00028_44702_45451	CDS	null	phosphatidylcholine synthase	44702	45451	+	
3300049256 assembled Ga0508132_00028_45484_46335	CDS	null	predicted tellurium resistance membrane protein TerC	45484	46335	+	
3300049256 assembled Ga0508132_00028_46472_47386	CDS	null	pimeloyl-ACP methyl ester carboxylesterase	46472	47386	+	
3300049256 assembled Ga0508132_00028_47516_48334	CDS	null	outer membrane protein	47516	48334	+	
3300049256 assembled Ga0508132_00028_48505_49332	CDS	null	outer membrane protein	48505	49332	+	
3300049256 assembled Ga0508132_00028_49935_50399	CDS	null	hypothetical protein	49935	50399	+	
3300049256 assembled Ga0508132_00028_50549_51211	CDS	null	arginine-tRNA-protein transferase	50549	51211	-	
3300049256 assembled Ga0508132_00028_51369_52190	CDS	null	predicted metal-dependent hydrolase	51369	52190	-	
3300049256 assembled Ga0508132_00028_52483_54012	CDS	null	phosphate transport system substrate-binding protein	52483	54012	-	
3300049256 assembled Ga0508132_00028_54051_54908	CDS	null	hypothetical protein	54051	54908	-	
3300049256 assembled Ga0508132_00028_55234_57114	CDS	null	ATP-binding cassette subfamily B multidrug efflux pump	55234	57114	+	
3300049256 assembled Ga0508132_00028_57163_58239	CDS	null	sulfate transport system ATP-binding protein	57163	58239	-	
3300049256 assembled Ga0508132_00028_58236_59159	CDS	null	sulfate transport system permease protein	58236	59159	-	
3300049256 assembled Ga0508132_00028_59164_59985	CDS	null	sulfate transport system permease protein	59164	59985	-	
3300049256 assembled Ga0508132_00028_60076_61065	CDS	null	sulfate transport system substrate-binding protein	60076	61065	-	
3300049256 assembled Ga0508132_00028_61228_61758	CDS	null	uncharacterized protein (DUF934 family)	61228	61758	-	
3300049256 assembled Ga0508132_00028_61745_63403	CDS	null	sulfite reductase (NADPH) hemoprotein beta-component	61745	63403	-	
3300049256 assembled Ga0508132_00028_63427_63777	CDS	null	fermentation-respiration switch protein FrsA (DUF1100 family)	63427	63777	-	
3300049256 assembled Ga0508132_00028_63964_64101	CDS	null	hypothetical protein	63964	64101	-	
3300049256 assembled Ga0508132_00028_64138_64212	tRNA	null	tRNA_Val_CAC	64138	64212	+	
3300049256 assembled Ga0508132_00028_64417_64899	CDS	null	molybdate transport system ATP-binding protein	64417	64899	+	
3300049256 assembled Ga0508132_00028_64814_65239	CDS	null	molybdate transport system regulatory protein	64814	65239	-	
3300049256 assembled Ga0508132_00028_65768_66526	CDS	null	CRP-like cAMP-binding protein	65768	66526	-	
3300049256 assembled Ga0508132_00028_66609_67877	CDS	null	hypothetical protein	66609	67877	+	
3300049256 assembled Ga0508132_00028_67888_68352	CDS	null	hypothetical protein	67888	68352	+	
3300049256 assembled Ga0508132_00028_68781_70145	CDS	null	radical SAM superfamily enzyme YgiQ (UPF0313 family)	68781	70145	+	
3300049256 assembled Ga0508132_00028_70393_70968	CDS	null	hypothetical protein	70393	70968	+	
3300049256 assembled Ga0508132_00028_71288_72121	CDS	null	sulfonate transport system ATP-binding protein	71288	72121	-	
3300049256 assembled Ga0508132_00028_72118_73014	CDS	null	sulfonate transport system permease protein	72118	73014	-	
3300049256 assembled Ga0508132_00028_73011_74168	CDS	null	alkanesulfonate monooxygenase	73011	74168	-	
3300049256 assembled Ga0508132_00028_74165_75115	CDS	null	sulfonate transport system substrate-binding protein	74165	75115	-	
3300049256 assembled Ga0508132_00028_76181_76390	CDS	null	prophage regulatory protein	76181	76390	+	
3300049256 assembled Ga0508132_00028_76403_77092	CDS	null	chromosome partitioning protein	76403	77092	+	
3300049256 assembled Ga0508132_00028_77089_77388	CDS	null	hypothetical protein	77089	77388	+	
3300049256 assembled Ga0508132_00028_77397_78473	CDS	null	hypothetical protein	77397	78473	+	
3300049256 assembled Ga0508132_00028_78653_79042	CDS	null	hypothetical protein	78653	79042	+	
3300049256 assembled Ga0508132_00028_79101_79217	CDS	null	hypothetical protein	79101	79217	+	
3300049256 assembled Ga0508132_00028_79214_79363	CDS	null	ATP-dependent exoDNAse (exonuclease V) beta subunit	79214	79363	-	
3300049256 assembled Ga0508132_00028_79429_82035	CDS	null	hypothetical protein	79429	82035	-	
3300049256 assembled Ga0508132_00028_82242_82664	CDS	null	hypothetical protein	82242	82664	-	
3300049256 assembled Ga0508132_00028_82861_84330	CDS	null	hypothetical protein	82861	84330	-	
3300049256 assembled Ga0508132_00028_84337_84579	CDS	null	predicted type IV restriction endonuclease	84337	84579	-	
3300049256 assembled Ga0508132_00028_84798_85184	CDS	null	hypothetical protein	84798	85184	-	
3300049256 assembled Ga0508132_00028_85239_85478	CDS	null	hypothetical protein	85239	85478	-	
3300049256 assembled Ga0508132_00028_85742_86920	CDS	null	hypothetical protein	85742	86920	+	
3300049256 assembled Ga0508132_00028_87126_87539	CDS	null	hypothetical protein	87126	87539	-	
3300049256 assembled Ga0508132_00028_87641_88390	CDS	null	hypothetical protein	87641	88390	-	
3300049256 assembled Ga0508132_00028_9198_9914	CDS	null	repressor LexA	9198	9914	+	
